system:index,precipitation
19811212,0.0
19811213,21.955418804179256
19811214,7.325802448930709
19811215,0.0
19811216,0.0
19811217,0.0
19811218,0.0
19811219,0.0
19811220,4.310744730887294
19811221,0.0
19811222,0.0
19811223,19.825051064403752
19811224,2.4603803110206606
19811225,0.05573470396464394
19811226,17.190889778070073
19811227,3.7747015225278817
19811228,0.0
19811229,1.1494848813907508
19811230,0.0
19811231,0.0
19820101,2.4418299306419176
19820102,0.0
19820103,0.0
19820104,0.0
19820105,0.0
19820106,3.034482672779831
19820107,14.337916558155142
19820108,0.0
19820109,0.0
19820110,0.0
19820111,0.0
19820112,0.0
19820113,4.469588468288817
19820114,21.518415859232967
19820115,9.209574012658031
19820116,4.714937829191972
19820117,25.10578659403885
19820118,18.3363466009951
19820119,5.430883377983789
19820120,3.1938784566751703
19820121,0.0
19820122,0.4545973834602984
19820123,0.0
19820124,0.0
19820125,0.0
19820126,1.334995123762745
19820127,0.0
19820128,0.0
19820129,0.0
19820130,0.0
19820131,15.583337263668913
19820201,2.685265163947267
19820202,0.06631846931492051
19820203,0.0
19820204,0.9596605811192219
19820205,0.0
19820206,0.08093217524086559
19820207,0.0
19820208,0.0
19820209,1.5885694698619581
19820210,0.0
19820211,5.59870797436172
19820212,0.0
19820213,1.0785910893062087
19820214,2.223918752212275
19820215,0.48731046649778437
19820216,0.06374169103398467
19820217,0.0
19820218,0.453094412317101
19820219,2.2959116812114413
19820220,0.050934412852885115
19820221,9.044802775729504
19820222,0.0
19820223,11.001722555565783
19820224,9.358246628135662
19820225,0.9176466970609187
19820226,7.761145806402485
19820227,0.0
19820228,36.75184191492057
19820301,33.92202813060014
19820302,20.852863564574005
19820303,4.971316781162707
19820304,65.13561822192467
19820305,0.0
19820306,2.819881630567321
19820307,0.0
19820308,0.0
19820309,27.641307218655715
19820310,0.19985165671544491
19820311,0.0
19820312,0.0
19820313,0.18621328570658702
19820314,0.13285067277485807
19820315,0.0
19820316,0.0
19820317,0.0
19820318,0.32834596967229546
19820319,0.0
19820320,0.0
19820321,0.04337315347166496
19820322,0.0
19820323,12.848043137205766
19820324,0.4565931223552072
19820325,0.4941331726718795
19820326,0.0
19820327,0.0
19820328,0.0
19820329,0.0
19820330,0.1278162482278204
19820331,0.0
19820401,0.0
19820402,0.5419271613714053
19820403,8.058042750719478
19820404,11.135855773732029
19820405,0.0
19820406,0.0
19820407,0.0
19820408,0.609734278274356
19820409,2.763210413628019
19820410,0.0
19820411,0.691566107205359
19820412,0.21248744166553818
19820413,0.0
19820414,0.0
19820415,0.0
19820416,0.0
19820417,0.2011365143294187
19820418,2.9498726096140073
19820419,0.5138071009823207
19820420,0.0
19820421,3.5078421758172627
19820422,0.0
19820423,0.0
19820424,0.0
19820425,0.0
19820426,0.0
19820427,0.0
19820428,0.0
19820429,0.0
19820430,1.4255594634338333
19820501,0.07479986561163005
19820502,0.32390715245598667
19820503,0.0
19820504,0.1092807346772752
19820505,0.18232062979802016
19820506,0.0
19820507,0.0
19820508,0.22575701059394668
19820509,0.0
19820510,0.0
19820511,0.0
19820512,0.0
19820513,0.15535608218008173
19820514,0.551753551593701
19820515,0.0
19820516,0.0
19820517,0.0
19820518,0.0
19820519,0.0264738779737028
19820520,0.0
19820521,0.0
19820522,0.0
19820523,0.0
19820524,0.0
19820525,0.0
19820526,0.0
19820527,1.5189681570164848
19820528,1.5067442027593878
19820529,11.539483044379496
19820530,0.0
19820531,3.136116085239533
19820601,0.0
19820602,0.0
19820603,2.389853786552915
19820604,1.5448376429569552
19820605,0.0
19820606,0.0
19820607,0.0
19820608,0.21345686646361495
19820609,0.0
19820610,0.0
19820611,0.06581522975400793
19820612,21.886580486216076
19820613,3.733934644325492
19820614,1.5944309817326858
19820615,0.0
19820616,0.0
19820617,0.0
19820618,0.0
19820619,0.0
19820620,0.10604946002427856
19820621,0.33176470586993995
19820622,0.0
19820623,0.0
19820624,0.0
19820625,0.15520803424201185
19820626,0.0
19820627,0.0
19820628,0.0
19820629,0.0
19820630,0.0
19820701,0.5944231084402046
19820702,0.0
19820703,0.0
19820704,0.0
19820705,0.0
19820706,0.0
19820707,0.0
19820708,0.0
19820709,0.0
19820710,0.0
19820711,0.0
19820712,0.028351665532316196
19820713,0.05205443998302742
19820714,2.32996801043504
19820715,2.638411219623001
19820716,1.1637810944731526
19820717,1.5871199821988213
19820718,26.863872921415872
19820719,0.06151139775142618
19820720,0.32286494540185046
19820721,0.0
19820722,0.0
19820723,0.8837345988480086
19820724,1.7458209722881979
19820725,0.0
19820726,0.0
19820727,0.0
19820728,0.0
19820729,0.0
19820730,0.0
19820731,0.0
19820801,0.0
19820802,0.0
19820803,0.0
19820804,0.0
19820805,0.8172300132998936
19820806,0.0
19820807,0.5215305045168396
19820808,0.0
19820809,0.0
19820810,0.0
19820811,0.0
19820812,0.8157966092569853
19820813,0.0
19820814,0.0
19820815,0.6372326663369536
19820816,0.08949288369903681
19820817,4.731955726260004
19820818,0.0
19820819,0.0
19820820,0.0
19820821,0.0
19820822,0.0
19820823,0.0
19820824,0.0
19820825,0.6343569406648962
19820826,0.0
19820827,0.0
19820828,0.0
19820829,0.0
19820830,0.0
19820831,6.328185210612844
19820901,0.0
19820902,0.0
19820903,0.0
19820904,0.0
19820905,0.0
19820906,0.0
19820907,0.0
19820908,9.405460635735098
19820909,0.0
19820910,0.0
19820911,0.0
19820912,0.0
19820913,0.0
19820914,0.0
19820915,0.0
19820916,0.0
19820917,20.73166369257605
19820918,0.0
19820919,1.9130327711999797
19820920,53.72274163735102
19820921,1.5817604831333947
19820922,0.0
19820923,0.0
19820924,0.0
19820925,0.0
19820926,0.0
19820927,0.0
19820928,0.0
19820929,0.0
19820930,0.0
19821001,0.0
19821002,0.0
19821003,0.0
19821004,0.0
19821005,0.0
19821006,0.0
19821007,0.0
19821008,0.0
19821009,77.69694314102509
19821010,2.6262789093431955
19821011,26.216552960072327
19821012,0.0
19821013,1.0570827082230394
19821014,0.14260421064231515
19821015,0.0
19821016,0.0
19821017,0.0
19821018,0.0
19821019,0.0
19821020,0.0
19821021,0.0
19821022,0.0
19821023,0.0
19821024,0.0
19821025,0.0
19821026,0.0
19821027,0.4203071770729178
19821028,0.0
19821029,0.0
19821030,7.0186722383746165
19821031,4.105373592127321
19821101,8.010955634295774
19821102,0.0
19821103,0.0
19821104,0.0
19821105,0.0
19821106,0.0
19821107,0.06719371256349913
19821108,0.0
19821109,0.07422208783612769
19821110,2.7904660776088916
19821111,0.0
19821112,0.0
19821113,0.0
19821114,0.0
19821115,0.0
19821116,0.0
19821117,6.190228640556574
19821118,0.0
19821119,0.0
19821120,0.0
19821121,0.3424788048197224
19821122,2.1627008170016846
19821123,0.018526237934775352
19821124,0.0
19821125,1.2091213278714095
19821126,0.26990085071374764
19821127,4.530189512265756
19821128,0.679155334935945
19821129,0.0
19821130,0.0
19821201,9.497245219942613
19821202,3.180741745603724
19821203,1.4836991326485802
19821204,0.0
19821205,0.0
19821206,0.0
19821207,0.871480932408372
19821208,0.0
19821209,0.0
19821210,0.0
19821211,0.4587564799304221
19821212,0.0
19821213,0.0
19821214,0.6117645635597665
19821215,4.66030180820545
19821216,0.0
19821217,0.0
19821218,4.151351876291224
19821219,4.386207829787861
19821220,0.0
19821221,0.0
19821222,0.0
19821223,0.0
19821224,0.0
19821225,6.444311599765017
19821226,0.0
19821227,0.0
19821228,0.41632077320454736
19821229,2.6926299040240202
19821230,24.03721328444717
19821231,0.0
19830101,0.1543911092210002
19830102,48.06344519594312
19830103,0.0
19830104,0.0
19830105,0.0
19830106,0.0
19830107,0.0
19830108,0.18275035141639626
19830109,13.629690059729493
19830110,6.46045208986842
19830111,1.7655333285659056
19830112,0.0
19830113,0.0
19830114,0.0
19830115,0.0
19830116,0.0
19830117,0.0
19830118,0.0
19830119,0.0
19830120,0.0
19830121,0.0
19830122,0.0
19830123,0.0
19830124,0.6618589625096004
19830125,7.571338943743304
19830126,13.33393071456144
19830127,7.099173196800274
19830128,4.18496561784195
19830129,0.0
19830130,0.0
19830131,0.0
19830201,0.0
19830202,0.0
19830203,0.24720666802406077
19830204,0.36800293134689815
19830205,0.0
19830206,0.0
19830207,0.0
19830208,0.0
19830209,0.01676745698893823
19830210,11.056639970976534
19830211,23.356064527658834
19830212,7.945318214132583
19830213,18.25762941596914
19830214,0.0
19830215,0.0
19830216,0.0
19830217,0.07595844427065122
19830218,0.0
19830219,0.0
19830220,0.0
19830221,0.0
19830222,0.0
19830223,0.1165318650458367
19830224,22.242940799357278
19830225,0.07639117273278413
19830226,1.8438512142681136
19830227,1.0608176979792008
19830228,0.0
19830301,0.0
19830302,0.0
19830303,0.3389546105392261
19830304,0.0
19830305,0.0
19830306,0.0
19830307,0.0
19830308,0.0
19830309,0.0
19830310,0.04682095594552405
19830311,0.0
19830312,0.0
19830313,0.0
19830314,1.1786711754198198
19830315,13.265848529845412
19830316,30.927102309589813
19830317,0.032825409062159916
19830318,0.09092483875407988
19830319,47.868458823975466
19830320,10.05163195372407
19830321,0.956678217321237
19830322,0.0
19830323,0.0
19830324,0.0
19830325,0.0
19830326,0.05346365442580544
19830327,0.0
19830328,0.06562599995521735
19830329,0.0
19830330,0.0
19830331,0.0
19830401,1.0552510558644643
19830402,0.0
19830403,0.23453488530961603
19830404,13.015018714610312
19830405,8.21186494537116
19830406,0.0
19830407,0.0
19830408,0.0
19830409,0.0
19830410,0.0
19830411,15.248804056053936
19830412,14.759180468951815
19830413,0.0
19830414,0.0
19830415,0.0
19830416,0.0
19830417,0.0
19830418,0.0
19830419,0.0
19830420,0.0
19830421,0.16658695304037072
19830422,0.8539623677355874
19830423,8.836708963891507
19830424,11.135847116517812
19830425,2.236864635678791
19830426,0.47107396721690037
19830427,16.166195930809966
19830428,10.088208649246603
19830429,25.53500362973672
19830430,9.07957121301363
19830501,8.651802186939566
19830502,31.532887549780412
19830503,0.0
19830504,0.0
19830505,0.0
19830506,0.0
19830507,0.0
19830508,0.0
19830509,0.0
19830510,0.0
19830511,0.0
19830512,0.0
19830513,0.0
19830514,0.0
19830515,6.29735620442065
19830516,0.0
19830517,0.0
19830518,0.0
19830519,4.17343020445143
19830520,5.7295525518949235
19830521,4.554687793667903
19830522,1.9436922423588374
19830523,1.452124388795838
19830524,0.07876122714228027
19830525,1.2330947104308485
19830526,0.0
19830527,27.74343879235461
19830528,0.0
19830529,0.0
19830530,0.0
19830531,0.0
19830601,0.0
19830602,0.0
19830603,0.0
19830604,0.0
19830605,0.0
19830606,0.0
19830607,0.0
19830608,0.0
19830609,0.0
19830610,0.0
19830611,0.0
19830612,0.0
19830613,0.0
19830614,0.0
19830615,0.0
19830616,0.0
19830617,1.5813768110354403
19830618,35.789576141169405
19830619,0.0
19830620,1.8622569642895457
19830621,4.36947950253332
19830622,0.0
19830623,0.0
19830624,1.9601849963624849
19830625,8.693515227732425
19830626,0.0
19830627,0.8282483837548772
19830628,0.0
19830629,0.0
19830630,0.0
19830701,0.0
19830702,0.0
19830703,1.5354401541199854
19830704,1.293541776879157
19830705,0.7780594000841525
19830706,1.2928928809876958
19830707,0.0
19830708,0.0
19830709,0.0
19830710,0.0
19830711,0.0
19830712,0.0
19830713,0.19527537799343145
19830714,0.0
19830715,0.0
19830716,0.0
19830717,0.0
19830718,0.0
19830719,0.0
19830720,1.1236568215446674
19830721,0.0
19830722,0.0
19830723,0.0
19830724,0.0
19830725,0.0
19830726,0.0
19830727,2.5341952135193013
19830728,5.830455639867709
19830729,0.0
19830730,2.717269931943806
19830731,22.877696990583118
19830801,0.2915015387301293
19830802,0.0
19830803,0.0
19830804,0.0
19830805,0.0
19830806,0.0
19830807,0.0
19830808,0.0
19830809,0.0
19830810,0.0
19830811,0.0
19830812,0.0
19830813,0.0
19830814,0.0
19830815,0.0
19830816,2.1364605418155627
19830817,6.994469044872167
19830818,1.00242191932895
19830819,0.0
19830820,0.0
19830821,0.0
19830822,0.0
19830823,0.0
19830824,0.0
19830825,7.304773121081558
19830826,14.629243613044798
19830827,0.0
19830828,0.0
19830829,0.0
19830830,0.0
19830831,0.0
19830901,0.0
19830902,0.2138297503276899
19830903,7.939552565768403
19830904,5.329843468050996
19830905,9.088067280985408
19830906,0.0
19830907,0.0
19830908,8.221908185228443
19830909,0.0
19830910,0.12797690852670957
19830911,0.4075525389084542
19830912,0.0
19830913,0.0
19830914,0.0
19830915,0.0
19830916,0.0
19830917,1.2727394612374427
19830918,0.0
19830919,0.0
19830920,7.90082696061474
19830921,0.0
19830922,0.0
19830923,0.0
19830924,0.0
19830925,0.0
19830926,0.0
19830927,0.0
19830928,0.0
19830929,15.996626578031973
19830930,0.0
19831001,0.0
19831002,0.0
19831003,9.796720625378843
19831004,1.5032334429611656
19831005,0.036135302556349405
19831006,0.0
19831007,0.0
19831008,0.0
19831009,0.0
19831010,0.0
19831011,0.0
19831012,0.0
19831013,0.0
19831014,7.600027257100644
19831015,15.311971181380802
19831016,0.0
19831017,0.0
19831018,32.427349223711694
19831019,13.783546567173019
19831020,0.0
19831021,0.0
19831022,0.0
19831023,0.0
19831024,0.0
19831025,0.0
19831026,0.0
19831027,0.0
19831028,0.0
19831029,14.678345228458493
19831030,1.5831298593363334
19831031,3.67671477411571
19831101,5.514731636651655
19831102,0.0
19831103,8.113941494459958
19831104,0.0
19831105,0.0
19831106,0.0
19831107,0.0
19831108,5.922699805267616
19831109,0.0
19831110,0.0
19831111,0.0
19831112,1.3087174873481542
19831113,1.013380339872846
19831114,5.517509565972072
19831115,12.888801518894189
19831116,1.1178280991647063
19831117,0.026620292711533707
19831118,0.0
19831119,0.0
19831120,15.697666008507818
19831121,9.538599873572283
19831122,0.0
19831123,0.0
19831124,0.0
19831125,0.0
19831126,8.914340515966417
19831127,3.0845683038609404
19831128,1.9425225720922346
19831129,0.8921104831134432
19831130,0.7784509315903175
19831201,0.0
19831202,0.0
19831203,0.0
19831204,0.0
19831205,0.0
19831206,0.0
19831207,0.0
19831208,0.0
19831209,0.0
19831210,0.931096818418937
19831211,0.0
19831212,0.0
19831213,2.274596082741572
19831214,18.985146480461513
19831215,13.497427412910264
19831216,0.5119767115887668
19831217,0.0
19831218,0.0
19831219,0.0
19831220,0.0
19831221,0.0
19831222,0.1448291660344328
19831223,2.9002660461907297
19831224,0.0
19831225,0.8039865770740429
19831226,58.295146113782494
19831227,0.0
19831228,0.0
19831229,0.0
19831230,0.0
19831231,32.545050976700246
19840101,18.07252598763231
19840102,6.320004882313723
19840103,0.0
19840104,6.876827285791541
19840105,0.0
19840106,0.0
19840107,1.2374427658365936
19840108,11.305900714095886
19840109,9.802975252989338
19840110,0.0359860488089719
19840111,0.0
19840112,3.2839740707372522
19840113,4.788103555631841
19840114,25.229009899554736
19840115,0.0
19840116,5.57556917153623
19840117,8.42938854334071
19840118,0.0
19840119,0.0
19840120,0.22949762279615052
19840121,4.423964076585317
19840122,3.5383531369124634
19840123,1.8591342361182583
19840124,0.0
19840125,0.0
19840126,45.84261333076146
19840127,2.5730269392501297
19840128,0.0
19840129,65.53953966846233
19840130,0.0
19840131,0.0
19840201,0.0
19840202,0.0
19840203,0.0
19840204,0.9100900049092095
19840205,0.0
19840206,4.853381030763968
19840207,20.3832678225342
19840208,0.0
19840209,0.0
19840210,0.0
19840211,0.0
19840212,1.2910755326527883
19840213,10.022522467741991
19840214,4.519641468013567
19840215,13.854512348659433
19840216,1.0831542792259106
19840217,23.705832434048272
19840218,9.615690342397405
19840219,0.0
19840220,0.0
19840221,42.498472361268504
19840222,12.69614630126761
19840223,0.0
19840224,0.0
19840225,0.0
19840226,6.368191636660786
19840227,3.3065525801181197
19840228,0.0
19840229,0.0
19840301,1.4540956993093437
19840302,0.0
19840303,0.0
19840304,0.0
19840305,0.0
19840306,0.0
19840307,0.0
19840308,2.1541186550438685
19840309,0.07142310873899205
19840310,0.0
19840311,0.3257045547537148
19840312,0.5531979507617026
19840313,44.54186305383477
19840314,0.1006742044822457
19840315,0.0
19840316,0.1073594587425326
19840317,0.0
19840318,9.39656972882734
19840319,0.3760893683353201
19840320,5.943432310894265
19840321,4.498613682133726
19840322,17.322622054888736
19840323,3.910544051385448
19840324,1.8977589953026646
19840325,8.216171558951805
19840326,0.0
19840327,0.0
19840328,1.1066853288252931
19840329,0.0
19840330,0.0
19840331,2.253367746538753
19840401,0.24501407533127192
19840402,0.0
19840403,0.0
19840404,0.0
19840405,0.0
19840406,0.0
19840407,6.573718244069661
19840408,79.47956595493974
19840409,2.825936523525746
19840410,0.0
19840411,0.0
19840412,0.0
19840413,0.0
19840414,0.0
19840415,4.567682694033939
19840416,0.082913493222857
19840417,0.8894639486999169
19840418,0.6509410843526656
19840419,3.0851151962270684
19840420,6.35879000573114
19840421,5.087599193111627
19840422,0.0
19840423,8.993634285398068
19840424,0.0
19840425,0.0
19840426,0.0
19840427,0.0
19840428,0.0
19840429,0.0
19840430,0.8114877645892057
19840501,0.0
19840502,0.0
19840503,0.0
19840504,0.0
19840505,6.733267104532782
19840506,0.5159454242590238
19840507,0.0
19840508,0.0
19840509,0.05955072946814637
19840510,22.777508861310586
19840511,0.0
19840512,0.0
19840513,0.0
19840514,0.0
19840515,0.0
19840516,0.0
19840517,1.4660258004675568
19840518,3.433309985166343
19840519,0.6582379037661861
19840520,1.3731091407965799
19840521,0.6378600613567919
19840522,0.0
19840523,0.0
19840524,0.0
19840525,0.0
19840526,0.0
19840527,0.0
19840528,0.0
19840529,0.0
19840530,0.5641827888095503
19840531,0.0
19840601,0.0
19840602,0.0
19840603,0.0
19840604,0.0
19840605,0.0
19840606,0.0
19840607,0.0
19840608,0.0
19840609,0.0
19840610,0.0
19840611,0.0
19840612,0.0
19840613,0.0
19840614,0.0
19840615,0.0
19840616,0.0
19840617,0.017859040261034336
19840618,0.08773272969718553
19840619,0.02950957137374744
19840620,0.4006994322493115
19840621,0.0
19840622,0.0
19840623,0.0
19840624,0.0
19840625,5.842998336444766
19840626,23.70334993191692
19840627,0.0
19840628,0.33731654922297355
19840629,0.0
19840630,3.6706523085228
19840701,0.0
19840702,0.0
19840703,2.033033029404243
19840704,12.680060937760135
19840705,0.012620998801734241
19840706,0.0
19840707,0.0
19840708,0.0
19840709,0.9427141542077393
19840710,0.026365377221360474
19840711,0.0
19840712,0.0
19840713,0.12879496308946117
19840714,1.1916591398015166
19840715,4.746782804752434
19840716,10.813185378034602
19840717,0.0
19840718,0.0
19840719,0.0
19840720,0.022585105080684887
19840721,0.0
19840722,10.173341355169123
19840723,0.0
19840724,0.0
19840725,3.5619675239426787
19840726,34.08365018651329
19840727,17.56293996466085
19840728,0.0
19840729,0.0
19840730,0.0
19840731,0.0
19840801,0.0
19840802,0.0
19840803,0.0
19840804,0.0
19840805,4.365574785726047
19840806,0.0
19840807,0.0
19840808,0.0
19840809,0.0
19840810,17.47813148496137
19840811,0.009227825440082355
19840812,0.6409949026186922
19840813,0.0
19840814,0.0
19840815,0.0
19840816,0.0
19840817,0.0
19840818,0.0
19840819,0.0
19840820,0.007482010244513865
19840821,0.0
19840822,0.0
19840823,0.0
19840824,0.0
19840825,0.0
19840826,0.0
19840827,0.0
19840828,0.0
19840829,0.0
19840830,0.0
19840831,0.0
19840901,0.0
19840902,0.0
19840903,0.0
19840904,7.003256633217562
19840905,0.0
19840906,0.0
19840907,0.0
19840908,0.0
19840909,0.0
19840910,0.0
19840911,4.935490422756012
19840912,0.0
19840913,0.0
19840914,9.383159273654517
19840915,0.0
19840916,9.708744978934696
19840917,2.7476565480561965
19840918,0.0
19840919,0.0
19840920,0.0
19840921,0.0
19840922,2.676717784724285
19840923,0.0
19840924,0.0
19840925,0.0
19840926,0.0
19840927,0.0
19840928,0.0
19840929,0.6189299720479283
19840930,1.0713631621431043
19841001,0.6221408527461555
19841002,0.0
19841003,9.543032733801175
19841004,0.0
19841005,4.008063904927969
19841006,0.0
19841007,0.0
19841008,0.0
19841009,2.032706372378788
19841010,0.0
19841011,0.0
19841012,0.0
19841013,14.51783543932759
19841014,2.1687513457430896
19841015,0.0
19841016,0.0
19841017,0.0
19841018,0.0
19841019,0.0
19841020,0.0
19841021,0.0
19841022,0.0
19841023,0.0
19841024,0.0
19841025,3.0960790299877687
19841026,0.44404634078123906
19841027,0.0
19841028,31.423703805195917
19841029,27.875551900175424
19841030,0.2464910108658846
19841031,0.0
19841101,0.0
19841102,8.698643246397232
19841103,4.893842968546268
19841104,16.749769154199264
19841105,7.6810182759652115
19841106,44.80842770343154
19841107,14.954971221394356
19841108,8.894789468076082
19841109,16.84925674580437
19841110,9.307191972010754
19841111,22.464361947788376
19841112,1.1436189796566698
19841113,0.0
19841114,0.0
19841115,0.0
19841116,0.0
19841117,0.0
19841118,0.0
19841119,0.0
19841120,0.0
19841121,3.8538431818412726
19841122,3.8488085158062475
19841123,0.0
19841124,0.0
19841125,0.0
19841126,0.0
19841127,0.0
19841128,0.8034416750744118
19841129,2.1014900027911265
19841130,0.0
19841201,0.0
19841202,3.9614873916322875
19841203,2.7148644003461655
19841204,0.0
19841205,0.0
19841206,9.872424773364203E-4
19841207,0.0
19841208,0.0
19841209,0.0
19841210,17.28645407417955
19841211,44.733252005304905
19841212,3.1839044650056003
19841213,0.0
19841214,0.0
19841215,0.0
